time,duration,poserror,pulsestostop,delay,pos,speed,accel,initial delay
141602974,404,-249.000000,248,398.993683,-7776,2506.305420,12598.425781,6350.000000
141611799,399,-249.000000,249,399.779388,-7797,2501.379639,12598.425781,6350.000000
141620640,418,-249.000000,248,398.960083,-7818,2506.516357,12598.425781,6350.000000
141629479,418,-249.000000,249,399.745514,-7839,2501.591553,12598.425781,6350.000000
141638301,418,-248.000000,248,400.535522,-7860,2496.657471,12598.425781,6350.000000
141647171,404,-248.000000,247,399.711487,-7881,2501.804443,12598.425781,6350.000000
141656041,403,-248.000000,248,400.501373,-7902,2496.870361,12598.425781,6350.000000
141664908,410,-247.000000,247,401.295868,-7923,2491.927002,12598.425781,6350.000000
141673815,419,-248.000000,248,400.466980,-7944,2497.084717,12598.425781,6350.000000
141682660,399,-249.000000,249,399.643494,-7965,2502.230225,12598.425781,6350.000000
141691498,418,-248.000000,248,400.432861,-7986,2497.297607,12598.425781,6350.000000
141700392,418,-248.000000,247,399.609375,-8007,2502.443848,12598.425781,6350.000000
141709261,418,-248.000000,248,400.398651,-8028,2497.510986,12598.425781,6350.000000
141718144,401,-248.000000,247,399.575409,-8049,2502.656494,12598.425781,6350.000000
141727041,420,-247.000000,246,400.364380,-8070,2497.724609,12598.425781,6350.000000
141735932,414,-247.000000,247,401.158081,-8091,2492.782959,12598.425781,6350.000000
141744798,419,-247.000000,246,400.330078,-8112,2497.938721,12598.425781,6350.000000
141753734,418,-247.000000,247,401.123627,-8133,2492.997070,12598.425781,6350.000000
141762679,418,-248.000000,248,400.295868,-8154,2498.152100,12598.425781,6350.000000
141771581,418,-247.000000,247,401.089233,-8175,2493.210693,12598.425781,6350.000000
141780518,418,-247.000000,246,400.261688,-8196,2498.365479,12598.425781,6350.000000
141789399,417,-247.000000,247,401.054810,-8217,2493.424805,12598.425781,6350.000000
141798326,418,-247.000000,246,400.227448,-8238,2498.579346,12598.425781,6350.000000
141807208,406,-247.000000,247,401.020294,-8259,2493.639404,12598.425781,6350.000000
141816081,402,-247.000000,246,400.193146,-8280,2498.793457,12598.425781,6350.000000
141824982,401,-248.000000,247,399.371094,-8301,2503.936768,12598.425781,6350.000000
141833863,404,-248.000000,248,400.158936,-8322,2499.007080,12598.425781,6350.000000
141842744,418,-248.000000,247,399.337036,-8343,2504.150391,12598.425781,6350.000000
141851632,418,-248.000000,248,400.124695,-8364,2499.220947,12598.425781,6350.000000
141860498,418,-248.000000,247,399.303223,-8385,2504.362549,12598.425781,6350.000000
141869417,417,-248.000000,248,400.090851,-8406,2499.432373,12598.425781,6350.000000
141878261,418,-248.000000,247,399.269623,-8427,2504.573242,12598.425781,6350.000000
141887100,401,-248.000000,248,400.056976,-8448,2499.644043,12598.425781,6350.000000
141895982,401,-248.000000,247,399.235718,-8469,2504.785889,12598.425781,6350.000000
141904843,404,-248.000000,247,400.022858,-8490,2499.857178,12598.425781,6350.000000
141913743,417,-248.000000,248,400.814636,-8511,2494.918945,12598.425781,6350.000000
141922621,418,-248.000000,247,399.988708,-8532,2500.070557,12598.425781,6350.000000
141931498,417,-248.000000,248,400.780182,-8553,2495.133301,12598.425781,6350.000000
141940380,418,-248.000000,247,399.954529,-8574,2500.284180,12598.425781,6350.000000
141949261,418,-249.000000,248,399.134033,-8595,2505.424072,12598.425781,6350.000000
141958152,404,-249.000000,249,399.920471,-8616,2500.497070,12598.425781,6350.000000
141967001,404,-250.000000,250,399.100281,-8637,2505.635986,12598.425781,6350.000000
141975843,424,-249.000000,249,399.886475,-8658,2500.709717,12598.425781,6350.000000
141984734,419,-249.000000,248,399.066406,-8679,2505.848633,12598.425781,6350.000000
141993640,418,-249.000000,249,399.852570,-8700,2500.921875,12598.425781,6350.000000
142002516,418,-249.000000,248,399.032745,-8721,2506.060059,12598.425781,6350.000000
142011380,417,-250.000000,249,398.217834,-8742,2511.188477,12598.425781,6350.000000
142020179,400,-250.000000,250,398.998993,-8763,2506.271973,12598.425781,6350.000000
142029001,404,-248.000000,247,399.784485,-8784,2501.347656,12598.425781,6350.000000
142037844,405,-248.000000,248,400.574860,-8805,2496.412354,12598.425781,6350.000000
142046747,417,-247.000000,247,401.369843,-8826,2491.467773,12598.425781,6350.000000
142055618,418,-247.000000,246,400.540466,-8847,2496.626709,12598.425781,6350.000000
142064441,417,-247.000000,247,401.335175,-8868,2491.682861,12598.425781,6350.000000
142073360,418,-247.000000,246,400.506073,-8889,2496.841064,12598.425781,6350.000000
142082260,417,-247.000000,247,401.300568,-8910,2491.897705,12598.425781,6350.000000
142091163,420,-247.000000,246,400.471771,-8931,2497.054932,12598.425781,6350.000000
142100041,401,-248.000000,247,399.648041,-8952,2502.201660,12598.425781,6350.000000
142108908,410,-248.000000,248,400.437561,-8973,2497.268311,12598.425781,6350.000000
142117810,419,-247.000000,247,401.231659,-8994,2492.325684,12598.425781,6350.000000
142126680,419,-247.000000,246,400.403107,-9015,2497.483154,12598.425781,6350.000000
142135581,418,-247.000000,247,401.197021,-9036,2492.541016,12598.425781,6350.000000
142144498,417,-247.000000,246,400.368744,-9057,2497.697510,12598.425781,6350.000000
142153379,417,-247.000000,247,401.162445,-9078,2492.755859,12598.425781,6350.000000
142162281,418,-247.000000,246,400.334473,-9099,2497.911377,12598.425781,6350.000000
142171152,405,-247.000000,247,401.128052,-9120,2492.969482,12598.425781,6350.000000
142180022,403,-247.000000,246,400.300262,-9141,2498.124756,12598.425781,6350.000000
142188931,413,-247.000000,247,401.093536,-9162,2493.184082,12598.425781,6350.000000
142197836,424,-248.000000,248,400.265991,-9183,2498.338623,12598.425781,6350.000000
142206734,418,-248.000000,247,399.443542,-9204,2503.482666,12598.425781,6350.000000
142215640,418,-248.000000,248,400.231812,-9225,2498.552002,12598.425781,6350.000000
142224518,418,-248.000000,247,399.409546,-9246,2503.695801,12598.425781,6350.000000
142233400,418,-248.000000,248,400.197601,-9267,2498.765625,12598.425781,6350.000000
142242261,418,-248.000000,247,399.375549,-9288,2503.908936,12598.425781,6350.000000
142251100,401,-248.000000,248,400.163422,-9309,2498.979004,12598.425781,6350.000000
142259931,413,-248.000000,247,399.341705,-9330,2504.121094,12598.425781,6350.000000
142268799,419,-248.000000,248,400.129547,-9351,2499.190674,12598.425781,6350.000000
142277700,418,-248.000000,249,399.308044,-9372,2504.332275,12598.425781,6350.000000
142286539,419,-248.000000,248,400.095673,-9393,2499.402100,12598.425781,6350.000000
142295392,418,-249.000000,249,399.274414,-9414,2504.543213,12598.425781,6350.000000
142304260,417,-248.000000,248,400.061768,-9435,2499.614014,12598.425781,6350.000000
142313067,407,-248.000000,247,399.240570,-9456,2504.755371,12598.425781,6350.000000
142321931,413,-248.000000,247,400.027649,-9477,2499.827148,12598.425781,6350.000000
142330810,419,-248.000000,248,400.819366,-9498,2494.889404,12598.425781,6350.000000
142339744,418,-248.000000,247,399.993469,-9519,2500.040771,12598.425781,6350.000000
142348640,418,-249.000000,248,399.172699,-9540,2505.181396,12598.425781,6350.000000
142357498,417,-248.000000,247,399.959351,-9561,2500.254150,12598.425781,6350.000000
142366400,418,-248.000000,248,400.750610,-9582,2495.317383,12598.425781,6350.000000
142375261,418,-248.000000,247,399.925171,-9603,2500.467773,12598.425781,6350.000000
142384163,419,-248.000000,248,400.716278,-9624,2495.531250,12598.425781,6350.000000
142393075,404,-247.000000,247,401.512024,-9645,2490.585449,12598.425781,6350.000000
142402002,421,-247.000000,246,400.681793,-9666,2495.746094,12598.425781,6350.000000
142410898,405,-248.000000,247,399.856720,-9687,2500.895752,12598.425781,6350.000000
142419818,418,-248.000000,248,400.647461,-9708,2495.959961,12598.425781,6350.000000
142428699,418,-248.000000,247,399.822632,-9729,2501.109131,12598.425781,6350.000000
142437589,418,-248.000000,248,400.613159,-9750,2496.173584,12598.425781,6350.000000
142446495,418,-248.000000,247,399.788574,-9771,2501.322021,12598.425781,6350.000000
142455420,418,-247.000000,246,400.578796,-9792,2496.387695,12598.425781,6350.000000
142464326,418,-247.000000,247,401.373779,-9813,2491.443359,12598.425781,6350.000000
142473200,404,-247.000000,246,400.544403,-9834,2496.602051,12598.425781,6350.000000
142482080,401,-247.000000,247,401.339142,-9855,2491.658203,12598.425781,6350.000000
142490963,401,-248.000000,248,400.510071,-9876,2496.816162,12598.425781,6350.000000
142499863,404,-248.000000,247,399.686096,-9897,2501.963379,12598.425781,6350.000000
142508767,418,-248.000000,248,400.475830,-9918,2497.029541,12598.425781,6350.000000
142517671,418,-248.000000,247,399.652100,-9939,2502.176270,12598.425781,6350.000000
142526582,419,-248.000000,248,400.441620,-9960,2497.242920,12598.425781,6350.000000
142535439,417,-248.000000,247,399.618256,-9981,2502.388184,12598.425781,6350.000000
142544281,418,-248.000000,248,400.407684,-10002,2497.454590,12598.425781,6350.000000
142553144,400,-249.000000,249,399.584503,-10023,2502.599609,12598.425781,6350.000000
142561994,404,-248.000000,248,400.373596,-10044,2497.667236,12598.425781,6350.000000
142570816,418,-248.000000,247,399.550323,-10065,2502.813721,12598.425781,6350.000000
142579680,418,-248.000000,248,400.339233,-10086,2497.881592,12598.425781,6350.000000
142588570,418,-248.000000,247,399.516327,-10107,2503.026611,12598.425781,6350.000000
142597455,418,-248.000000,248,400.305023,-10128,2498.094971,12598.425781,6350.000000
142606349,417,-248.000000,247,399.482361,-10149,2503.239502,12598.425781,6350.000000
142615215,404,-248.000000,248,400.270813,-10170,2498.308594,12598.425781,6350.000000
142624080,401,-248.000000,249,399.448334,-10191,2503.452637,12598.425781,6350.000000
142632883,404,-249.000000,248,398.630951,-10212,2508.585938,12598.425781,6350.000000
142641759,399,-248.000000,249,399.414490,-10233,2503.664795,12598.425781,6350.000000
142650621,418,-248.000000,248,400.202728,-10254,2498.733643,12598.425781,6350.000000
142659498,417,-248.000000,247,399.380768,-10275,2503.876221,12598.425781,6350.000000
142668380,417,-248.000000,248,400.168701,-10296,2498.946045,12598.425781,6350.000000
142677200,404,-250.000000,249,397.751923,-10317,2514.129883,12598.425781,6350.000000
142685883,404,-249.000000,248,398.530396,-10338,2509.218994,12598.425781,6350.000000
142694744,418,-248.000000,247,399.313202,-10359,2504.299805,12598.425781,6350.000000
142703640,418,-247.000000,246,400.100769,-10380,2499.370361,12598.425781,6350.000000
142712518,418,-247.000000,247,400.892883,-10401,2494.431885,12598.425781,6350.000000
142721411,418,-246.000000,246,401.689697,-10422,2489.483887,12598.425781,6350.000000
142730316,418,-246.000000,245,400.858368,-10443,2494.646729,12598.425781,6350.000000
142739261,418,-246.000000,245,401.654938,-10464,2489.699219,12598.425781,6350.000000
142748261,418,-247.000000,246,400.823792,-10485,2494.861816,12598.425781,6350.000000
142757261,418,-247.000000,247,401.620209,-10506,2489.914551,12598.425781,6350.000000
142766144,401,-248.000000,248,400.789368,-10527,2495.076172,12598.425781,6350.000000
142775021,404,-248.000000,247,399.963684,-10548,2500.227051,12598.425781,6350.000000
142783908,410,-248.000000,248,400.755005,-10569,2495.290039,12598.425781,6350.000000
142792778,418,-248.000000,247,399.929474,-10590,2500.440918,12598.425781,6350.000000
142801671,418,-248.000000,248,400.720551,-10611,2495.504639,12598.425781,6350.000000
142810562,418,-248.000000,247,399.895264,-10632,2500.654785,12598.425781,6350.000000
142819420,418,-248.000000,246,400.686218,-10653,2495.718506,12598.425781,6350.000000
142828326,418,-248.000000,247,399.861145,-10674,2500.868164,12598.425781,6350.000000
142837202,404,-247.000000,248,400.651917,-10695,2495.932129,12598.425781,6350.000000
142846089,410,-248.000000,247,399.826996,-10716,2501.081787,12598.425781,6350.000000
142855589,418,-249.000000,248,399.007263,-10737,2506.219971,12598.425781,6350.000000
142864420,418,-248.000000,249,399.793030,-10758,2501.294189,12598.425781,6350.000000
142873281,418,-248.000000,248,400.583466,-10779,2496.358643,12598.425781,6350.000000
142882120,401,-249.000000,249,399.759155,-10800,2501.506104,12598.425781,6350.000000
142890932,414,-249.000000,248,398.939880,-10821,2506.643311,12598.425781,6350.000000
142899779,399,-249.000000,249,399.725220,-10842,2501.718506,12598.425781,6350.000000
142908597,418,-249.000000,248,398.906158,-10863,2506.855225,12598.425781,6350.000000
142917399,418,-249.000000,249,399.691223,-10884,2501.931396,12598.425781,6350.000000
142926261,418,-249.000000,248,398.872314,-10905,2507.067871,12598.425781,6350.000000
142935120,401,-249.000000,249,399.657288,-10926,2502.143799,12598.425781,6350.000000
142943912,414,-249.000000,248,398.838654,-10947,2507.279541,12598.425781,6350.000000
142952680,399,-249.000000,249,399.623566,-10968,2502.354980,12598.425781,6350.000000
142961562,418,-249.000000,248,398.805115,-10989,2507.490479,12598.425781,6350.000000
142970380,418,-248.000000,249,399.589691,-11010,2502.567139,12598.425781,6350.000000
142979261,417,-248.000000,248,400.378876,-11031,2497.634277,12598.425781,6350.000000
142988144,401,-248.000000,247,399.555756,-11052,2502.779541,12598.425781,6350.000000
142997022,404,-248.000000,248,400.344757,-11073,2497.847168,12598.425781,6350.000000
143005912,414,-248.000000,247,399.521790,-11094,2502.992432,12598.425781,6350.000000
143014748,418,-249.000000,248,398.703979,-11115,2508.126465,12598.425781,6350.000000
143023562,419,-248.000000,247,399.488068,-11136,2503.203613,12598.425781,6350.000000
143032439,417,-248.000000,248,400.276489,-11157,2498.273193,12598.425781,6350.000000
143041326,418,-248.000000,247,399.453979,-11178,2503.417236,12598.425781,6350.000000
143050203,404,-248.000000,248,400.242371,-11199,2498.486084,12598.425781,6350.000000
143059080,401,-247.000000,247,401.035400,-11220,2493.545410,12598.425781,6350.000000
